base_year,sector,industry,year,period_as_on,wri_index,updated_on
2016,Manufacturing Sector,Electrical Apparatus,2024,1st January,183.6,2026-04-29
2016,Manufacturing Sector,Electrical Apparatus,2024,1st January,209.6,2026-04-29
2016,Manufacturing Sector,Electrical Apparatus,2024,1st January,188.8,2026-04-29
2016,Manufacturing Sector,Electrical Apparatus,2024,1st January,183.7,2026-04-29
2016,Manufacturing Sector,Electrical Apparatus,2024,1st January,167.2,2026-04-29
2016,Manufacturing Sector,Electrical Apparatus,2024,1st January,225.0,2026-04-29
2016,Manufacturing Sector,Electrical Apparatus,2024,1st January,229.9,2026-04-29
2016,Manufacturing Sector,Electrical Apparatus,2024,1st January,210.4,2026-04-29
2016,Manufacturing Sector,Electrical Apparatus,2024,1st January,229.7,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,129.5,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,93.9,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,122.9,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,93.9,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,121.6,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,200.0,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,146.8,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,325.1,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,0.0,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,88.7,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,137.8,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,165.3,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,147.1,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,134.0,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,0.0,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,173.5,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,164.1,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,105.1,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,117.8,2026-04-29
2016,Manufacturing Sector,Locomotives,2024,1st January,162.8,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,188.8,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,191.3,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,158.8,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,264.6,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,208.8,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,139.9,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,179.5,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,276.6,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,209.0,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,187.7,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,186.1,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,0.0,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,142.7,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,151.8,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,187.9,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,262.8,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,328.2,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,192.5,2026-04-29
2016,Manufacturing Sector,Motor Vehicles,2024,1st January,315.6,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,166.3,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,221.4,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,143.2,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,303.4,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,180.3,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,84.8,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,176.9,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,227.5,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,185.7,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,172.7,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,292.9,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,219.6,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,246.9,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,281.1,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,303.8,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,183.1,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,254.3,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,302.6,2026-04-29
2016,Manufacturing Sector,Motor Cycles,2024,1st January,158.9,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,199.9,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,137.4,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,175.3,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,185.4,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,165.9,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,164.2,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,143.6,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,120.3,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,110.7,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,93.3,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,132.0,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,145.5,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,184.1,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,132.1,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,171.9,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,167.1,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,0.0,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,111.4,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,107.7,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,184.8,2026-04-29
2016,Manufacturing Sector,Tea Processing,2024,1st January,136.9,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,149.2,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,164.2,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,159.6,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,239.2,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,207.3,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,144.1,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,210.0,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,103.8,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,90.6,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,162.2,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,171.3,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,140.7,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,252.3,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,179.7,2026-04-29
2016,Manufacturing Sector,Tyres & Tubes,2024,1st January,217.3,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,270.9,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,61.9,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,160.4,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,169.2,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,254.6,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,177.4,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,167.4,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,180.3,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,151.6,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,166.3,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,98.0,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,191.9,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,159.3,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,151.4,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,172.0,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,175.8,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,138.7,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,0.0,2026-04-29
2016,Manufacturing Sector,Milk Products,2024,1st January,170.6,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,126.6,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,185.3,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,185.0,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,206.9,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,182.0,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,185.1,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,184.5,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,143.2,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,243.2,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,126.8,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,207.7,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,355.2,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,376.6,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,96.8,2026-04-29
2016,Manufacturing Sector,Plastic Articles,2024,1st January,235.7,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,215.3,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,207.2,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,170.5,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,168.3,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,163.6,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,172.5,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,183.2,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,119.5,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,173.5,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,117.7,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,206.7,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,232.4,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,191.2,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,175.4,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,233.1,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,210.2,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,150.1,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,168.9,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,118.1,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,155.4,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,235.3,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,600.4,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,175.0,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,144.8,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,132.2,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,0.0,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,748.1,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,122.9,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,148.7,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,214.9,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,297.9,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,0.0,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,0.0,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,227.9,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,90.3,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,73.1,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,139.2,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,119.8,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,148.4,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,139.3,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,168.3,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,166.0,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,58.9,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,0.0,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,64.1,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,166.8,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,79.0,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,131.7,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,198.5,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,237.4,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,175.1,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,152.7,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,83.6,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,127.8,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,306.3,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,590.0,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,131.1,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,458.4,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,117.5,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,200.3,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,136.2,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,339.5,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,0.0,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,259.9,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,115.8,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,216.6,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,220.4,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,370.0,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,147.3,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,146.7,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,135.6,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,141.1,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,135.6,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,101.9,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,153.6,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,124.8,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,170.6,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,179.5,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,156.2,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,151.8,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,107.7,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,224.1,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,229.5,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,169.2,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,168.4,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,164.2,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,172.6,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,180.5,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,119.5,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,170.3,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,117.7,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,199.7,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,236.1,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,190.6,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,175.4,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,250.3,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,212.9,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,116.7,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,169.5,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,124.7,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,148.8,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,316.4,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,1205.1,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,176.8,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,146.7,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,132.2,2026-04-29
2016,Mining Sector,Coal Mines,2024,1st January,0.0,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,752.9,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,124.1,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,150.0,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,211.7,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,314.4,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,0.0,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,0.0,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,223.9,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,102.4,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,76.4,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,137.3,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,131.8,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,154.5,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,141.7,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,175.2,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,181.4,2026-04-29
2016,Mining Sector,Oil Mining,2024,1st January,59.1,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,0.0,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,65.9,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,184.4,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,81.1,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,131.6,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,203.9,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,237.4,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,183.9,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,153.5,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,83.8,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,131.2,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,306.7,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,590.2,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,136.9,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,453.8,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,121.2,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,204.6,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,138.1,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,340.9,2026-04-29
2016,Mining Sector,Iron Ore Mines,2024,1st January,0.0,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,259.0,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,119.5,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,226.8,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,214.4,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,380.2,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,181.2,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,149.3,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,137.2,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,145.6,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,151.3,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,97.9,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,153.6,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,113.2,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,172.0,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,187.2,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,158.2,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,153.8,2026-04-29
2016,Mining Sector,Manganese Mines,2024,1st January,92.3,2026-04-29
2016,Plantation Sector,Coffee Plantation,2024,1st January,165.9,2026-04-29
2016,Plantation Sector,Coffee Plantation,2024,1st January,141.9,2026-04-29
2016,Plantation Sector,Coffee Plantation,2024,1st January,167.6,2026-04-29
2016,Plantation Sector,Rubber Plantation,2024,1st January,151.2,2026-04-29
2016,Plantation Sector,Rubber Plantation,2024,1st January,118.7,2026-04-29
2016,Plantation Sector,Rubber Plantation,2024,1st January,183.1,2026-04-29
2016,Plantation Sector,Rubber Plantation,2024,1st January,183.1,2026-04-29
2016,Plantation Sector,Rubber Plantation,2024,1st January,161.1,2026-04-29
2016,Plantation Sector,Tea Plantation,2024,1st January,132.4,2026-04-29
2016,Plantation Sector,Tea Plantation,2024,1st January,139.2,2026-04-29
2016,Plantation Sector,Tea Plantation,2024,1st January,131.6,2026-04-29
2016,Plantation Sector,Tea Plantation,2024,1st January,177.1,2026-04-29
2016,Plantation Sector,Tea Plantation,2024,1st January,52.6,2026-04-29
2016,Plantation Sector,Coffee Plantation,2024,1st January,159.2,2026-04-29
2016,Plantation Sector,Coffee Plantation,2024,1st January,141.4,2026-04-29
2016,Plantation Sector,Coffee Plantation,2024,1st January,142.1,2026-04-29
2016,Plantation Sector,Rubber Plantation,2024,1st January,164.3,2026-04-29
2016,Plantation Sector,Rubber Plantation,2024,1st January,118.5,2026-04-29
2016,Plantation Sector,Rubber Plantation,2024,1st January,199.9,2026-04-29
2016,Plantation Sector,Rubber Plantation,2024,1st January,192.6,2026-04-29
2016,Plantation Sector,Rubber Plantation,2024,1st January,167.3,2026-04-29
2016,Plantation Sector,Tea Plantation,2024,1st January,132.3,2026-04-29
2016,Plantation Sector,Tea Plantation,2024,1st January,135.3,2026-04-29
2016,Plantation Sector,Tea Plantation,2024,1st January,142.7,2026-04-29
2016,Plantation Sector,Tea Plantation,2024,1st January,180.3,2026-04-29
2016,Plantation Sector,Tea Plantation,2024,1st January,59.3,2026-04-29
